epd,posnum,complexity,move,top,score,depth,pv
rbnqbknr/pppppppp/8/8/8/8/PPPPPPPP/RBNQBKNR w HAha -,521,1219,g1f3,4,23,24,g1f3 d7d5 d2d4 c8d6 a2a4 g8f6 b2b3
rbnqbknr/pppppppp/8/8/8/8/PPPPPPPP/RBNQBKNR w HAha -,521,1219,a2a4,5,10,24,a2a4 d7d5
rnqbbknr/pppppppp/8/8/8/8/PPPPPPPP/RNQBBKNR w HAha -,522,131,d2d4,1,23,26,d2d4 c7c5 d4d5 g8f6 c2c4 b7b5 b1d2
rnqbbknr/pppppppp/8/8/8/8/PPPPPPPP/RNQBBKNR w HAha -,522,131,f2f4,2,13,26,f2f4 c7c5 c2c4 f7f5 g1f3 g8f6 f1h1
rnqbbknr/pppppppp/8/8/8/8/PPPPPPPP/RNQBBKNR w HAha -,522,131,c2c4,3,12,26,c2c4 c7c5 d2d3 d7d6 e2e3 g8f6 f2f4
rnqbbknr/pppppppp/8/8/8/8/PPPPPPPP/RNQBBKNR w HAha -,522,131,d2d3,4,11,26,d2d3 f7f5 c2c4 g8f6 f2f4 f8h8 g1f3
rnqbbknr/pppppppp/8/8/8/8/PPPPPPPP/RNQBBKNR w HAha -,522,131,e2e3,5,8,26,e2e3 c7c5 c2c4 b8c6 b1c3 f7f5 f2f4
rnqkbbnr/pppppppp/8/8/8/8/PPPPPPPP/RNQKBBNR w HAha -,523,341,d2d4,1,45,23,d2d4 d7d5 c2c4 e7e6 c4d5 e6d5 b1c3
rnqkbbnr/pppppppp/8/8/8/8/PPPPPPPP/RNQKBBNR w HAha -,523,341,b1c3,2,36,23,b1c3 b8c6 e2e4 e7e5 f2f4 d7d6 g1f3
rnqkbbnr/pppppppp/8/8/8/8/PPPPPPPP/RNQKBBNR w HAha -,523,341,e2e4,3,33,23,e2e4 f7f5 d2d3 d7d6 b1c3 b8c6 c1e3
rnqkbbnr/pppppppp/8/8/8/8/PPPPPPPP/RNQKBBNR w HAha -,523,341,e2e3,4,29,23,e2e3 e7e6 d2d4 g8f6 f1e2 d7d5 g1f3
rnqkbbnr/pppppppp/8/8/8/8/PPPPPPPP/RNQKBBNR w HAha -,523,341,c2c4,5,24,23,c2c4 c7c5
rnqkbnrb/pppppppp/8/8/8/8/PPPPPPPP/RNQKBNRB w GAga -,524,1858,g2g4,1,29,23,g2g4 d7d6 d2d3 e8c6 e2e4 g7g5 b1c3
rnqkbnrb/pppppppp/8/8/8/8/PPPPPPPP/RNQKBNRB w GAga -,524,1858,d2d3,2,27,23,d2d3 d7d6 g2g4 e8c6 e2e4 g7g5 b1c3
rnqkbnrb/pppppppp/8/8/8/8/PPPPPPPP/RNQKBNRB w GAga -,524,1858,g2g3,3,17,23,g2g3 g7g6 d2d3 d7d6 e1c3 e7e5 a2a4
rnqkbnrb/pppppppp/8/8/8/8/PPPPPPPP/RNQKBNRB w GAga -,524,1858,f1e3,4,17,23,f1e3 g7g5 d2d3 d7d6 e1c3 e7e5 g2g4
rnqkbnrb/pppppppp/8/8/8/8/PPPPPPPP/RNQKBNRB w GAga -,524,1858,f2f4,5,16,23,f2f4 h7h5 d2d3 d7d6 b1c3 g7g6 h2h3
rbnqknbr/pppppppp/8/8/8/8/PPPPPPPP/RBNQKNBR w HAha -,525,1466,d2d4,1,24,27,d2d4 f7f6 e2e4 c7c6 c2c3 g8f7 f1e3
rbnqknbr/pppppppp/8/8/8/8/PPPPPPPP/RBNQKNBR w HAha -,525,1466,e2e4,2,23,27,e2e4 c7c6 f1e3 e7e5 f2f3 f7f6 c2c3
rbnqknbr/pppppppp/8/8/8/8/PPPPPPPP/RBNQKNBR w HAha -,525,1466,c2c3,3,21,27,c2c3 e7e5 f2f3 f8e6 g1f2 c7c6 e2e4
rbnqknbr/pppppppp/8/8/8/8/PPPPPPPP/RBNQKNBR w HAha -,525,1466,f2f3,4,18,27,f2f3 f7f6 d2d4 c7c6 c2c3 g8f7 c1d3
rbnqknbr/pppppppp/8/8/8/8/PPPPPPPP/RBNQKNBR w HAha -,525,1466,h2h4,5,17,27,h2h4 e7e5 c2c3 c7c6 e2e4 h7h5 f1e3
rnqbknbr/pppppppp/8/8/8/8/PPPPPPPP/RNQBKNBR w HAha -,526,1995,d2d3,1,32,23,d2d3 d7d5 f2f4 f7f6 e2e4 d5e4 d3e4
rnqbknbr/pppppppp/8/8/8/8/PPPPPPPP/RNQBKNBR w HAha -,526,1995,f2f4,2,32,23,f2f4
rnqbknbr/pppppppp/8/8/8/8/PPPPPPPP/RNQBKNBR w HAha -,526,1995,d2d4,3,24,23,d2d4 d7d5
rnqbknbr/pppppppp/8/8/8/8/PPPPPPPP/RNQBKNBR w HAha -,526,1995,b1c3,4,24,23,b1c3 f7f5 d2d4 d7d5 f2f3 c7c5 d4c5
rnqbknbr/pppppppp/8/8/8/8/PPPPPPPP/RNQBKNBR w HAha -,526,1995,e2e4,5,15,23,e2e4 d7d5 d2d3 d5e4 d3e4 e7e5 b1c3
rnqknbbr/pppppppp/8/8/8/8/PPPPPPPP/RNQKNBBR w HAha -,527,145,d2d4,1,40,24,d2d4 c7c5 d4c5 c8c5 c1d2 b8c6 e2e4
rnqknbbr/pppppppp/8/8/8/8/PPPPPPPP/RNQKNBBR w HAha -,527,145,e2e4,2,39,24,e2e4 e7e5 f2f4 d7d6 d2d4 e5d4 g1d4
rnqknbbr/pppppppp/8/8/8/8/PPPPPPPP/RNQKNBBR w HAha -,527,145,b1c3,3,35,24,b1c3 b8c6 f2f4 f7f5 e1f3 d7d6 d2d3
rnqknbbr/pppppppp/8/8/8/8/PPPPPPPP/RNQKNBBR w HAha -,527,145,f2f4,4,26,24,f2f4 d7d5 c2c4 d5c4 c1c4 f7f6 c4c2
rnqknbbr/pppppppp/8/8/8/8/PPPPPPPP/RNQKNBBR w HAha -,527,145,c2c4,5,25,24,c2c4 d7d6 f2f4 f7f5 d2d3 e8f6 b1c3
rnqknrbb/pppppppp/8/8/8/8/PPPPPPPP/RNQKNRBB w FAfa -,528,1456,f2f4,1,30,29,f2f4 f7f5 c2c4 d7d6 d2d3 g7g6 g2g3
rnqknrbb/pppppppp/8/8/8/8/PPPPPPPP/RNQKNRBB w FAfa -,528,1456,d2d3,2,29,29,d2d3 f7f5 f2f4 d7d6 g2g3 c7c5 c2c4
rnqknrbb/pppppppp/8/8/8/8/PPPPPPPP/RNQKNRBB w FAfa -,528,1456,g2g3,3,28,29,g2g3
rnqknrbb/pppppppp/8/8/8/8/PPPPPPPP/RNQKNRBB w FAfa -,528,1456,c2c4,4,26,29,c2c4 f7f5 f2f4 d7d6 d2d3 c7c5 b1c3
rnqknrbb/pppppppp/8/8/8/8/PPPPPPPP/RNQKNRBB w FAfa -,528,1456,d2d4,5,0,29,d2d4 g7g6 f2f4 f7f5 g2g3 e8f6 c2c4
bbrnkqnr/pppppppp/8/8/8/8/PPPPPPPP/BBRNKQNR w HChc -,529,1234,b2b3,1,20,27,b2b3 b7b6 f2f4 c7c5 e2e3 f7f5 g1f3
bbrnkqnr/pppppppp/8/8/8/8/PPPPPPPP/BBRNKQNR w HChc -,529,1234,c2c4,2,19,27,c2c4 c7c5 f2f4 f7f5 e2e3 e7e6 b2b3
bbrnkqnr/pppppppp/8/8/8/8/PPPPPPPP/BBRNKQNR w HChc -,529,1234,f2f4,3,19,27,f2f4 c7c5 b2b3 b7b6 e2e3 f7f5 g1f3
bbrnkqnr/pppppppp/8/8/8/8/PPPPPPPP/BBRNKQNR w HChc -,529,1234,e2e3,4,17,27,e2e3
bbrnkqnr/pppppppp/8/8/8/8/PPPPPPPP/BBRNKQNR w HChc -,529,1234,e2e4,5,10,27,e2e4 b7b6 c2c4 c7c5 b2b3 e7e5 d1e3
brnbkqnr/pppppppp/8/8/8/8/PPPPPPPP/BRNBKQNR w HBhb -,530,758,e2e3,1,37,24,e2e3 e7e6 b2b4 d8f6 d2d4 b7b5 g1f3
brnbkqnr/pppppppp/8/8/8/8/PPPPPPPP/BRNBKQNR w HBhb -,530,758,b2b4,2,32,24,b2b4 e7e6 e2e3 d8f6 d2d4 b7b5 g1f3
brnbkqnr/pppppppp/8/8/8/8/PPPPPPPP/BRNBKQNR w HBhb -,530,758,f2f4,3,23,24,f2f4 e7e6 e2e3 g8f6 d1f3 f8c5 e1d1
brnbkqnr/pppppppp/8/8/8/8/PPPPPPPP/BRNBKQNR w HBhb -,530,758,c2c4,4,16,24,c2c4 e7e6 e2e3 d8f6 d1f3 f8b4 a2a3
brnbkqnr/pppppppp/8/8/8/8/PPPPPPPP/BRNBKQNR w HBhb -,530,758,a2a4,5,8,24,a2a4 c7c5
brnkqbnr/pppppppp/8/8/8/8/PPPPPPPP/BRNKQBNR w HBhb -,531,184,e2e4,1,46,24,e2e4 e7e5 f2f3 f7f6 b2b3 g8e7 c1e2
brnkqbnr/pppppppp/8/8/8/8/PPPPPPPP/BRNKQBNR w HBhb -,531,184,b2b4,2,33,24,b2b4 e7e5
brnkqbnr/pppppppp/8/8/8/8/PPPPPPPP/BRNKQBNR w HBhb -,531,184,b2b3,3,25,24,b2b3 f7f5 f2f3 g8f6 e2e4 f5e4 f3e4
brnkqbnr/pppppppp/8/8/8/8/PPPPPPPP/BRNKQBNR w HBhb -,531,184,f2f4,4,23,24,f2f4 f7f5 b2b4 g8f6 g1f3 b7b5 e2e3
brnkqbnr/pppppppp/8/8/8/8/PPPPPPPP/BRNKQBNR w HBhb -,531,184,f2f3,5,11,24,f2f3 d7d5 d2d4 c8d6 c1d3 b7b6 b2b3
brnkqnrb/pppppppp/8/8/8/8/PPPPPPPP/BRNKQNRB w GBgb -,532,697,g2g3,1,19,24,g2g3 g7g6
brnkqnrb/pppppppp/8/8/8/8/PPPPPPPP/BRNKQNRB w GBgb -,532,697,b2b3,2,14,24,b2b3 b7b6 d2d4 f7f5 h2h4 g7g6 c1d3
brnkqnrb/pppppppp/8/8/8/8/PPPPPPPP/BRNKQNRB w GBgb -,532,697,g2g4,3,13,24,g2g4 g7g5 h2h4 g5h4 f2f4 h7h5 g4g5
brnkqnrb/pppppppp/8/8/8/8/PPPPPPPP/BRNKQNRB w GBgb -,532,697,e2e4,4,5,24,e2e4 e7e5 g2g3 b7b6 f2f4 e5f4 g3f4
brnkqnrb/pppppppp/8/8/8/8/PPPPPPPP/BRNKQNRB w GBgb -,532,697,c1d3,5,0,24,c1d3 g7g5 e2e4 b7b6 g2g3 e7e5 b2b3
rbbnkqnr/pppppppp/8/8/8/8/PPPPPPPP/RBBNKQNR w HAha -,533,1083,d2d4,1,31,26,d2d4
rbbnkqnr/pppppppp/8/8/8/8/PPPPPPPP/RBBNKQNR w HAha -,533,1083,e2e4,2,28,26,e2e4 f7f5 e4f5 f8f5 d2d4 f5h5 f1e2
rbbnkqnr/pppppppp/8/8/8/8/PPPPPPPP/RBBNKQNR w HAha -,533,1083,c2c4,3,23,26,c2c4 c7c5 d1c3 e7e6 b2b3 d8c6 c1b2
rbbnkqnr/pppppppp/8/8/8/8/PPPPPPPP/RBBNKQNR w HAha -,533,1083,f2f4,4,18,26,f2f4 f7f5 b2b3 e7e6 c1b2 c7c5 c2c4
rbbnkqnr/pppppppp/8/8/8/8/PPPPPPPP/RBBNKQNR w HAha -,533,1083,g1f3,5,12,26,g1f3 f7f5 d2d4 e7e6 c2c4 g8f6 d1c3
rnbbkqnr/pppppppp/8/8/8/8/PPPPPPPP/RNBBKQNR w HAha -,534,356,e2e4,1,39,24,e2e4 d7d6 f2f4 e7e5 d2d3 b8c6 b1c3
rnbbkqnr/pppppppp/8/8/8/8/PPPPPPPP/RNBBKQNR w HAha -,534,356,b1c3,2,27,24,b1c3 f7f5 d2d3 d7d6 f2f4 b8c6 e2e4
rnbbkqnr/pppppppp/8/8/8/8/PPPPPPPP/RNBBKQNR w HAha -,534,356,d2d3,3,25,24,d2d3 d7d5 f2f4 f7f5 g1f3 g8f6 b1d2
rnbbkqnr/pppppppp/8/8/8/8/PPPPPPPP/RNBBKQNR w HAha -,534,356,f2f4,4,20,24,f2f4 f7f5 c2c4 g8f6 b1c3 e7e6 e2e3
rnbbkqnr/pppppppp/8/8/8/8/PPPPPPPP/RNBBKQNR w HAha -,534,356,g1f3,5,19,24,g1f3 g8f6 d2d4 e7e6 e2e3 d7d5 f1e2
rnbkqbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBKQBNR w HAha -,535,285,d2d4,1,47,25,d2d4 e7e6
rnbkqbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBKQBNR w HAha -,535,285,e2e4,2,30,25,e2e4 e7e5 f2f4 d7d6 b1c3 b8c6 g1f3
rnbkqbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBKQBNR w HAha -,535,285,b1c3,3,30,25,b1c3 e7e5 e2e4 d7d6 f2f4 b8c6 g1f3
rnbkqbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBKQBNR w HAha -,535,285,d2d3,4,19,25,d2d3 d7d6 e2e4 e7e5 b1c3 f7f5 c1e3
rnbkqbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBKQBNR w HAha -,535,285,f2f3,5,8,25,f2f3 b8c6 e2e4 e7e5 f1c4 f8c5 d2d3
rnbkqnrb/pppppppp/8/8/8/8/PPPPPPPP/RNBKQNRB w GAga -,536,707,f2f4,1,19,27,f2f4 f7f5 d2d3 d7d6 h2h3 b8c6 b1c3
rnbkqnrb/pppppppp/8/8/8/8/PPPPPPPP/RNBKQNRB w GAga -,536,707,g2g4,2,10,27,g2g4 g7g5 e2e3 e7e6 d2d4 b8c6 b1c3
rnbkqnrb/pppppppp/8/8/8/8/PPPPPPPP/RNBKQNRB w GAga -,536,707,b1c3,4,10,27,b1c3 g7g5 g2g4 b8c6 b2b3 d7d6 c1b2
rnbkqnrb/pppppppp/8/8/8/8/PPPPPPPP/RNBKQNRB w GAga -,536,707,d2d3,5,9,27,d2d3 g7g5 g2g4 b8c6 b1c3 d7d6 h2h3
rnbkqnrb/pppppppp/8/8/8/8/PPPPPPPP/RNBKQNRB w GAga -,536,707,h2h3,3,8,27,h2h3
rbnkbqnr/pppppppp/8/8/8/8/PPPPPPPP/RBNKBQNR w HAha -,537,1781,e2e4,1,36,22,e2e4 e7e5 c2c3 c7c6 f1e2 d7d5 f2f4
rbnkbqnr/pppppppp/8/8/8/8/PPPPPPPP/RBNKBQNR w HAha -,537,1781,a2a4,2,23,22,a2a4
rbnkbqnr/pppppppp/8/8/8/8/PPPPPPPP/RBNKBQNR w HAha -,537,1781,f2f4,3,17,22,f2f4 f7f5
rbnkbqnr/pppppppp/8/8/8/8/PPPPPPPP/RBNKBQNR w HAha -,537,1781,e2e3,4,15,22,e2e3 c7c6 f2f4 f7f6 c2c3 e7e5 f4e5
rbnkbqnr/pppppppp/8/8/8/8/PPPPPPPP/RBNKBQNR w HAha -,537,1781,g1f3,5,10,22,g1f3 c7c5 e2e4 e7e5 f1e2 f8e7 c2c4
rnkbbqnr/pppppppp/8/8/8/8/PPPPPPPP/RNKBBQNR w HAha -,538,94,e2e4,1,27,24,e2e4 f7f5 e4e5 b8c6 f2f4 g7g5 d1f3
rnkbbqnr/pppppppp/8/8/8/8/PPPPPPPP/RNKBBQNR w HAha -,538,94,d2d4,2,19,24,d2d4 e7e6
rnkbbqnr/pppppppp/8/8/8/8/PPPPPPPP/RNKBBQNR w HAha -,538,94,e2e3,3,16,24,e2e3 d7d5 d2d4 e7e6 c2c4 g8f6 b1c3
rnkbbqnr/pppppppp/8/8/8/8/PPPPPPPP/RNKBBQNR w HAha -,538,94,g1f3,4,16,24,g1f3 f7f5 d2d4 e7e6 c2c4 d8f6 b1c3
rnkbbqnr/pppppppp/8/8/8/8/PPPPPPPP/RNKBBQNR w HAha -,538,94,b1c3,5,13,24,b1c3 b8c6 f2f4 f7f5 g1f3 e7e6 e2e3
rnkqbbnr/pppppppp/8/8/8/8/PPPPPPPP/RNKQBBNR w HAha -,539,145,g1f3,1,37,25,g1f3 d7d5
rnkqbbnr/pppppppp/8/8/8/8/PPPPPPPP/RNKQBBNR w HAha -,539,145,d2d4,2,32,25,d2d4 d7d5 g1f3 e7e6 c2c4 d5c4 e2e3
rnkqbbnr/pppppppp/8/8/8/8/PPPPPPPP/RNKQBBNR w HAha -,539,145,e2e3,3,23,25,e2e3 d7d5 d2d4 c7c5 d4c5 e7e6 d1d4
rnkqbbnr/pppppppp/8/8/8/8/PPPPPPPP/RNKQBBNR w HAha -,539,145,c2c4,4,17,25,c2c4 e7e5 b1c3 b8c6 e2e3 g8f6 d2d4
rnkqbbnr/pppppppp/8/8/8/8/PPPPPPPP/RNKQBBNR w HAha -,539,145,e2e4,5,17,25,e2e4 e7e6 d2d4 d7d5 e4d5 e6d5 b1c3
rnkqbnrb/pppppppp/8/8/8/8/PPPPPPPP/RNKQBNRB w GAga -,540,1214,d2d4,1,39,24,d2d4
rnkqbnrb/pppppppp/8/8/8/8/PPPPPPPP/RNKQBNRB w GAga -,540,1214,e2e3,2,30,24,e2e3 d7d5 d2d4 g7g6 g2g3 e7e6 a2a4
rnkqbnrb/pppppppp/8/8/8/8/PPPPPPPP/RNKQBNRB w GAga -,540,1214,g2g3,3,30,24,g2g3 d7d5 d2d4 g7g6 e2e3 e7e6 f1d2
rnkqbnrb/pppppppp/8/8/8/8/PPPPPPPP/RNKQBNRB w GAga -,540,1214,g2g4,4,29,24,g2g4 d7d5 d2d4 e7e6 e2e3 g7g6 c2c4
rnkqbnrb/pppppppp/8/8/8/8/PPPPPPPP/RNKQBNRB w GAga -,540,1214,e2e4,5,19,24,e2e4 f7f5 e4f5 g7g6 f5g6 f8g6 g2g3
rbnkqnbr/pppppppp/8/8/8/8/PPPPPPPP/RBNKQNBR w HAha -,541,2641,d2d4,1,19,26,d2d4 c7c6 c1d3 d7d5 c2c3 b8c7 b1c2
rbnkqnbr/pppppppp/8/8/8/8/PPPPPPPP/RBNKQNBR w HAha -,541,2641,f2f3,2,18,26,f2f3 c7c6 d2d4 d7d5 c2c3 c8b6 e2e4
rbnkqnbr/pppppppp/8/8/8/8/PPPPPPPP/RBNKQNBR w HAha -,541,2641,c2c3,3,17,26,c2c3 c7c6 d2d4 e7e5 f2f3 f7f6 c1d3
rbnkqnbr/pppppppp/8/8/8/8/PPPPPPPP/RBNKQNBR w HAha -,541,2641,e2e4,4,17,26,e2e4 e7e5 c2c3 c7c6 f2f3 b8c7 b1c2
rbnkqnbr/pppppppp/8/8/8/8/PPPPPPPP/RBNKQNBR w HAha -,541,2641,h2h4,5,10,26,h2h4 c7c6 c2c3 e7e5 f2f3 b8c7 b1c2
rnkbqnbr/pppppppp/8/8/8/8/PPPPPPPP/RNKBQNBR w HAha -,542,2597,e2e4,1,26,23,e2e4 e7e5 a2a4 f8e6 f1e3 f7f6 a4a5
rnkbqnbr/pppppppp/8/8/8/8/PPPPPPPP/RNKBQNBR w HAha -,542,2597,d2d4,2,23,23,d2d4 f7f5 f2f4 f8g6 e1g3 e7e6 f1d2
rnkbqnbr/pppppppp/8/8/8/8/PPPPPPPP/RNKBQNBR w HAha -,542,2597,f2f4,3,17,23,f2f4 f7f5 d2d4 f8g6 e1g3 e7e6 f1d2
rnkbqnbr/pppppppp/8/8/8/8/PPPPPPPP/RNKBQNBR w HAha -,542,2597,f2f3,4,13,23,f2f3 f7f5 e2e4 f5e4 f3e4 e7e5 a2a4
rnkbqnbr/pppppppp/8/8/8/8/PPPPPPPP/RNKBQNBR w HAha -,542,2597,a2a4,5,11,23,a2a4 f7f5 f2f4 b8c6 d2d4 a7a5 f1d2
rnkqnbbr/pppppppp/8/8/8/8/PPPPPPPP/RNKQNBBR w HAha -,543,1726,e2e4,1,37,23,e2e4 e7e5 b1c3 b8c6 e1d3 a7a5 f2f4
rnkqnbbr/pppppppp/8/8/8/8/PPPPPPPP/RNKQNBBR w HAha -,543,1726,b1c3,3,31,23,b1c3 d7d5 d2d4 f7f6 g2g3 b8c6 e2e4
rnkqnbbr/pppppppp/8/8/8/8/PPPPPPPP/RNKQNBBR w HAha -,543,1726,d2d4,2,26,23,d2d4 e7e5 d4e5 d8g5 d1d2 g5e5 f2f4
rnkqnbbr/pppppppp/8/8/8/8/PPPPPPPP/RNKQNBBR w HAha -,543,1726,f2f4,4,20,23,f2f4 d7d5 g2g3 b8c6 f1g2 f7f6 d2d4
rnkqnbbr/pppppppp/8/8/8/8/PPPPPPPP/RNKQNBBR w HAha -,543,1726,a2a4,5,10,23,a2a4 e7e5 e2e4 f7f5 e4f5 b8c6 f2f4
rnkqnrbb/pppppppp/8/8/8/8/PPPPPPPP/RNKQNRBB w FAfa -,544,1288,g2g4,1,19,24,g2g4 g7g6 f2f4 f7f5 d2d4 a7a5 b1c3
rnkqnrbb/pppppppp/8/8/8/8/PPPPPPPP/RNKQNRBB w FAfa -,544,1288,f2f4,2,16,24,f2f4 f7f5 d2d4 g7g6 g2g4 a7a5 b1c3
rnkqnrbb/pppppppp/8/8/8/8/PPPPPPPP/RNKQNRBB w FAfa -,544,1288,e2e4,5,14,24,e2e4 f7f5 e4f5 f8f5 g2g4 f5f8 d1e2
rnkqnrbb/pppppppp/8/8/8/8/PPPPPPPP/RNKQNRBB w FAfa -,544,1288,a2a4,3,13,24,a2a4 f7f5 f2f4 a7a5 g2g3 g7g6 b1a3
rnkqnrbb/pppppppp/8/8/8/8/PPPPPPPP/RNKQNRBB w FAfa -,544,1288,d2d4,4,9,24,d2d4 f7f5
bbrnknqr/pppppppp/8/8/8/8/PPPPPPPP/BBRNKNQR w HChc -,545,1201,f2f3,2,25,26,f2f3 c7c5 c2c4 f7f6 b2b3 b7b6 g1f2
bbrnknqr/pppppppp/8/8/8/8/PPPPPPPP/BBRNKNQR w HChc -,545,1201,c2c4,1,23,26,c2c4 c7c5
bbrnknqr/pppppppp/8/8/8/8/PPPPPPPP/BBRNKNQR w HChc -,545,1201,b2b4,3,17,26,b2b4 b7b6 c2c4 c7c5 b4c5 b6c5 h2h4
bbrnknqr/pppppppp/8/8/8/8/PPPPPPPP/BBRNKNQR w HChc -,545,1201,b2b3,4,11,26,b2b3 c7c5 c2c4 b7b6 h2h4 h7h5 f2f3
bbrnknqr/pppppppp/8/8/8/8/PPPPPPPP/BBRNKNQR w HChc -,545,1201,h2h4,5,10,26,h2h4 c7c5 c2c4 h7h5 b2b3 b7b6 f2f3
brnbknqr/pppppppp/8/8/8/8/PPPPPPPP/BRNBKNQR w HBhb -,546,830,b2b4,1,25,23,b2b4 b7b5 f2f3 f7f6 e2e4 e7e5 d2d4
brnbknqr/pppppppp/8/8/8/8/PPPPPPPP/BRNBKNQR w HBhb -,546,830,b2b3,2,24,23,b2b3 f7f6 f2f4 b7b5 f1g3 c7c5 g1f2
brnbknqr/pppppppp/8/8/8/8/PPPPPPPP/BRNBKNQR w HBhb -,546,830,h2h4,3,23,23,h2h4 b7b5 b2b4 f7f6 f2f4 a7a5 b4a5
brnbknqr/pppppppp/8/8/8/8/PPPPPPPP/BRNBKNQR w HBhb -,546,830,f1g3,4,19,23,f1g3 b7b6 e2e4 h7h5 h2h4 c8d6 d2d3
brnbknqr/pppppppp/8/8/8/8/PPPPPPPP/BRNBKNQR w HBhb -,546,830,e2e3,5,17,23,e2e3 c7c5 b2b3 f7f6 f2f4 b7b5 f1g3
brnknbqr/pppppppp/8/8/8/8/PPPPPPPP/BRNKNBQR w HBhb -,547,1105,b2b3,1,25,24,b2b3 b7b6 f2f3 d7d5 c2c4 f7f6 c4d5
brnknbqr/pppppppp/8/8/8/8/PPPPPPPP/BRNKNBQR w HBhb -,547,1105,e2e4,3,24,24,e2e4 b7b6 f2f3 e7e5 b2b4 f7f6 c2c4
brnknbqr/pppppppp/8/8/8/8/PPPPPPPP/BRNKNBQR w HBhb -,547,1105,f2f3,2,22,24,f2f3 b7b6
brnknbqr/pppppppp/8/8/8/8/PPPPPPPP/BRNKNBQR w HBhb -,547,1105,c2c4,4,21,24,c2c4 f7f6 b2b3 e7e5 f2f3 c7c5 e2e3
brnknbqr/pppppppp/8/8/8/8/PPPPPPPP/BRNKNBQR w HBhb -,547,1105,g2g3,5,7,24,g2g3 g7g5 f1g2 f7f5 f2f4 g5f4 g3f4
brnknqrb/pppppppp/8/8/8/8/PPPPPPPP/BRNKNQRB w GBgb -,548,1615,g2g3,1,21,24,g2g3 g7g5 f2f4 g5f4 g3f4 g8g1 f1g1
brnknqrb/pppppppp/8/8/8/8/PPPPPPPP/BRNKNQRB w GBgb -,548,1615,f2f4,2,17,24,f2f4 b7b6
brnknqrb/pppppppp/8/8/8/8/PPPPPPPP/BRNKNQRB w GBgb -,548,1615,b2b3,3,17,24,b2b3 b7b6 g2g4 a8h1 g1h1 g7g5 a1h8
brnknqrb/pppppppp/8/8/8/8/PPPPPPPP/BRNKNQRB w GBgb -,548,1615,g2g4,4,13,24,g2g4 g7g5 c2c4 b7b6 h1a8 b8a8 c1d3
brnknqrb/pppppppp/8/8/8/8/PPPPPPPP/BRNKNQRB w GBgb -,548,1615,c1d3,5,10,24,c1d3 g7g5 g2g4 c8d6 e2e4 f7f6 f2f3
rbbnknqr/pppppppp/8/8/8/8/PPPPPPPP/RBBNKNQR w HAha -,549,659,f2f4,1,29,25,f2f4 c7c6
rbbnknqr/pppppppp/8/8/8/8/PPPPPPPP/RBBNKNQR w HAha -,549,659,d2d4,2,29,25,d2d4 d7d5 c2c4 c7c6 f2f4 f7f5 g1f2
rbbnknqr/pppppppp/8/8/8/8/PPPPPPPP/RBBNKNQR w HAha -,549,659,e2e4,3,21,25,e2e4 d7d5 e4d5 f7f5 c2c4 c7c6 d1c3
rbbnknqr/pppppppp/8/8/8/8/PPPPPPPP/RBBNKNQR w HAha -,549,659,c2c3,4,14,25,c2c3 c7c6 e2e4 f7f6 d2d4 d7d5 f2f3
rbbnknqr/pppppppp/8/8/8/8/PPPPPPPP/RBBNKNQR w HAha -,549,659,g2g3,5,9,25,g2g3 d7d5 d2d4 c7c6 c2c3 f7f6 g1g2
rnbbknqr/pppppppp/8/8/8/8/PPPPPPPP/RNBBKNQR w HAha -,550,1231,e2e4,1,41,24,e2e4 e7e5 d2d3 d7d6 b1c3 f7f5 e4f5
rnbbknqr/pppppppp/8/8/8/8/PPPPPPPP/RNBBKNQR w HAha -,550,1231,d2d3,2,23,24,d2d3 f7f5 f2f4 g8f7 e2e4 e7e5 e4f5
rnbbknqr/pppppppp/8/8/8/8/PPPPPPPP/RNBBKNQR w HAha -,550,1231,f2f4,3,23,24,f2f4 f7f5 d2d3 g8f7 e2e4 e7e5 e4f5
rnbbknqr/pppppppp/8/8/8/8/PPPPPPPP/RNBBKNQR w HAha -,550,1231,b1c3,4,21,24,b1c3 f7f5 f2f4 b8c6 e2e3 e7e6 b2b3
rnbbknqr/pppppppp/8/8/8/8/PPPPPPPP/RNBBKNQR w HAha -,550,1231,d2d4,5,16,24,d2d4 f7f5 b1c3 d7d5 e2e3 c7c6 c1d2
rnbknbqr/pppppppp/8/8/8/8/PPPPPPPP/RNBKNBQR w HAha -,551,528,d2d4,1,55,24,d2d4
rnbknbqr/pppppppp/8/8/8/8/PPPPPPPP/RNBKNBQR w HAha -,551,528,e2e4,2,29,24,e2e4 b8c6 f2f4 g7g5 f4g5 f7f5 e4f5
rnbknbqr/pppppppp/8/8/8/8/PPPPPPPP/RNBKNBQR w HAha -,551,528,b1c3,3,27,24,b1c3 b8c6 g2g4 b7b6 b2b3 c8b7 c1b2
rnbknbqr/pppppppp/8/8/8/8/PPPPPPPP/RNBKNBQR w HAha -,551,528,f2f4,4,21,24,f2f4 f7f5 g2g4 f5g4 g1g4 b8c6 b1c3
